case_id,run_seed,selected_action,selection_reason,phase1_fes,phase2_consumed_fes,terminal_fes,final_error,elapsed_seconds,phase1_checkpoint_hash,receipt_sha256
S3,139,gcb,complete_connected_relation_graph,180000,2820000,3000000,91265.36040657714,1220.0341,f14f17bdb95bd74877c566522a3ec36a91ebdb069333975cab0f7903ef4ba6af,d4275c00ad5265a15bc5ed52eee061fa095354a9342b8c07a3939a2b73258016
S4,139,gcb,complete_connected_relation_graph,180000,2820000,3000000,115327.37933526366,1263.030562,92cd81505624e84bf0787dd8995d49ac9208d9945b889f582425dfdc8b74c493,0561a73b5bf04c3b96726e23618f96bdbc930c6b67d147a0385d45e2de1172f6
S5,139,gcb,complete_connected_relation_graph,180000,2820000,3000000,85402.03801151433,1282.106398,61c837332a04ce33863b97cf558dc283d30852277aecc4a2aeb519ffabf1f688,255e91c712a3a6332f7a520f8d98d99d60b68625eef741601f2b27497ee1d015
S6,139,gcb,complete_connected_relation_graph,180000,2820000,3000000,225794.55599383134,1321.167876,9f09220e3f9869aadeaf2121a0b40b13adc2e329a94a7c4aa3aea102fc0a5133,fb962899d73cd83bcbbb019a778889d6d1e42073d6f6c10bf4d5b5e47ff120d0
R1,139,smp,complete_zero_relation_blocks,180000,2820000,3000000,152386.6590232001,1205.044095,ba4be7fc8ff202c1fbc0a7b3a51727a68c1b7b5adecddce2df61c8c0fcd3efbf,7eda4226d7aef8fb9649a73e7d806786e38ffd3a724afce5697e62e9a66129fd
R2,139,gcb,complete_connected_relation_graph,180000,2820000,3000000,192372.1522324182,1187.615033,e6728592f5dd2da7dae4f391e70521f7e31b7da39e92b028dbf0f54d3ea78748,0563c79c574ccae80779c6f78d7007af34c34c600a36c0cbedd860e12fbb433e
R3,139,gcb,complete_connected_relation_graph,180000,2820000,3000000,321493.1359498907,1236.665548,41b6705b0bf61d89a6bb0a99f84096337e3b32a09bb4614acae878ab2cc7bf33,052ae0880a5954decbb70e036b68f5eb53f42dd61f60ef9d31f0952f003f5772
R4,139,gcb,complete_connected_relation_graph,180000,2820000,3000000,326639.11346679565,1223.614299,8b4c93033f49dbe07abc177b8045fd3044977dc4bf8feabb393e5693b5bcb0cd,26b2f1c3b88de51a78a133674da2196a00bc4296de82fa8e7521e4f529417ca3
R5,139,gcb,complete_connected_relation_graph,180000,2820000,3000000,327815.9820254475,1241.582921,b0cef44740a9fe37b85a764f29a9d8f1a11a519840bbc9c58b9c8132b08fb6e4,63634496c612849f964956ac46fbde14f9ce183c28b163d4edc08ad957285500
R6,139,gcb,complete_connected_relation_graph,180000,2820000,3000000,390954.57636783185,1335.723567,fdcf2a15e3897428e467fd4675bc0f282d473f55b70cdc6bbb7b7f605325cdc8,8abcb8881b388a791f98af8b4e0275250c985edc2768f7f5d10a19d4687cc1bc
A1,139,ctp,complete_disconnected_relation_cover,180000,2820000,3000000,78308.06315126184,1709.235325,df2fc3e68657bc7bf81e371b36fd2012ddc8be6de0d00acea4e9875238c52d45,f7381fc0fa6b4b9ba7d50231d8eace4905ac47db49d4288945256f2bebcd48cb
A2,139,ctp,complete_disconnected_relation_cover,180000,2820000,3000000,78544.24576896822,2293.38463,eb4b202fd1ce069b3ddab36d5f9bb4b63fc393324ccf27bbcea77e59061002de,0e7c955bd80dc6d2acfea0472317aebc4f490ebbc3ed4059f2c8038b21906d5f
A3,139,gcb,complete_connected_relation_graph,180000,2820000,3000000,78586.38801516614,1231.640929,5e9fe734fa6399f4b1b7b791b854bea083c518599048bda58f507461979fa74f,530e8303f1ac58b553b7eaa8ce5baa6c6e83af1e95177bec537c0787ca0c5608
A4,139,gcb,complete_connected_relation_graph,180000,2820000,3000000,78379.36189026294,1266.181162,4eb80ccfc38f5eadb4be5b09234657afe6136c138c81acf2e1728b514267cf0f,5d766556b19afd9fcc7c7fe47ed61145d658d5dc72a751ffbb2d47a9bd9f59df
A5,139,gcb,complete_connected_relation_graph,180000,2820000,3000000,78600.97548694442,1348.067377,cff3bdb5ce386294dbb3a09a4c1a3be80b97f7dc685d1b4417f872cf5bc6ec4d,dd2ec84480b4a11a257a2ce898e7edbc39402151be21548e20d0129e5e9f30ce
A6,139,ctp,complete_disconnected_relation_cover,180000,2820000,3000000,78553.50443573884,2528.339758,3d3314a78bc5c12382a205c0f10e26814c0e02415c5222ee113fccb39b315c5f,97dd46cff8e8f16e6ad46b777cb67b8b86006c27f722451ba68eba05e0ec78f7
E1,140,smp,complete_zero_relation_blocks,180000,2820000,3000000,2515271.746482046,1256.47954,39ff2f8fc4b790a9ddafcfadf972e6f1d535d856eb9415e277862051e92e43c9,5d9dd3e7f9315c2c4da6d2b0dfef1d6ea7912b191b338023185128416a33878d
E2,140,gcb,complete_connected_relation_graph,180000,2820000,3000000,4177807.598534009,1216.52993,fa856cdaba26ba9ec3ee7d8aa3f5c3bc41359acca957ab279c6b6e2882716ea5,4f4d117da85f04c25d25984f7b1afd8d46fd90c0d635668bed9e4dc72534d92b
E3,140,gcb,complete_connected_relation_graph,180000,2820000,3000000,48354519.068416305,1243.990734,bb81e5f999040e314eb43ffd6411d5a52b24c919054136570c913efbee8c9fab,0f4c7bcf343b1196da83f65bacdaa26af47c26ef16dbe5cf2177eee5bf4da3bd
E4,140,gcb,complete_connected_relation_graph,180000,2820000,3000000,74338930.85143757,1289.082143,3bc0e1c2cab5931f9d92a620a8457b0e3ab6b90ede29a09a3a5602f3c6d62b2a,96f4137654280e956bd2cb5095261e2ecaf6ae9a10863c442c5f02df56b22721
E5,140,gcb,complete_connected_relation_graph,180000,2820000,3000000,80913383.44311231,1283.978402,d6978b080d9b455fba9f6db2c8c4dd18149f34f6acf7110b26493a0fc7cdcadd,749cd97c69abd8767d17a19e8d25379859385dad614647ff2fd9d538e2bad717
E6,140,gcb,complete_connected_relation_graph,180000,2820000,3000000,143141309.590604,1330.378714,ca183de9fd8ceeb5e9a3eb8f97f22485aac5e99dd78d14295147e2c52d0ef512,670da99d2aea661a38830c848ed5e3611b724ee2fa8f10c1015ec7059156c0f0
S1,140,smp,complete_zero_relation_blocks,180000,2820000,3000000,2.1404972719048466e-08,1185.300195,aeb56bde69b24d291d67f0ed03a18412b404bd0572a9c31edb5e6a673d178ef0,a30c0947b7c317f47065f1d20acb532936596ef9f34ec0e85b368ac71aa092bb
S2,140,gcb,complete_connected_relation_graph,180000,2820000,3000000,73955.8279667288,1148.187253,48fc4420033431aba16e042b29d8b9c04857af880d53d9db96cbf34a33ad9208,fbaba0ae0fe4b67aa1017f91e52f90f04a2f5a81dfa22156f98ac54d2977dbf1
S3,140,gcb,complete_connected_relation_graph,180000,2820000,3000000,83359.80662980878,1164.299602,34699f13707fd05ff376bfc6f4f13c16b3e10c95adb8c7717b7ccebc86395f88,f121ee3d6f1ea087650de818353253be39e2e5419a938d5cc3e424d126bcc02a
S4,140,gcb,complete_connected_relation_graph,180000,2820000,3000000,56603.79479098853,1221.496978,4c8c18a6dfc394437307e79f1c858ba144b7a1d2f9cad4881043e9c92cf40260,a3ba262b613b279ec5a6c0fc8f2e75f6cdd4e7f7b49734fb6387cfd443670d5c
S5,140,gcb,complete_connected_relation_graph,180000,2820000,3000000,68114.88606938686,1254.450015,0d9804b3f7217286dc3ffe565e77ce2925d3404ff286e04280fd520111facd08,f41ffcaad0cef8eca2eecfd0e413b3c9818f62038ff2d699fc54d679c830572c
S6,140,gcb,complete_connected_relation_graph,180000,2820000,3000000,218328.75260219924,1305.590296,a250183e519ee35c549743db085f4272333351b732bb26f64af3574a571649ce,4a12df6c07580e707c44178abaa999c5c991cec17e11406dacb833a24090f8e5
R1,140,smp,complete_zero_relation_blocks,180000,2820000,3000000,173502.04476509793,1181.37749,b55678c99381f61f1a3c20948d6c0145b98dd700e7af355d82fbed7c49ba473c,e845817e8b1bcd79299da2a6090cf7a235f439a1d2b399d6a22994df2a24c062
R2,140,gcb,complete_connected_relation_graph,180000,2820000,3000000,222685.6511124306,1118.084428,9fe22e0dc6cf979e085a304faebad300055d18f46ff7bdae11d8b9b8576b815c,4908c3d9b4f9b895e684da0bc16f67715686a84702ca9b71a3bb0dc0fc352c60
R3,140,gcb,complete_connected_relation_graph,180000,2820000,3000000,353267.07131977216,1150.693352,dd7cfc63a6f6a24adedf4680950faa9ea569f2b989598166387aae73140ded15,cbff75eb1ec1fdecbbd3ceef03a216e3dc9b0971f621548ac5d6fb1080f4cb2b
R4,140,gcb,complete_connected_relation_graph,180000,2820000,3000000,371643.5073330208,1195.646899,9fd4e1961813aab18d10724ba5ae7fad91dc9fcc6eacc1669ee31884328711b3,a868dc3c24d26135a017ffdd94aabc2642889c8d40e6054be74b91815755cd0b
R5,140,gcb,complete_connected_relation_graph,180000,2820000,3000000,305486.54074175155,1253.106521,86db0ec626f3c2dc34cb7071adb6e4e18266f703ad98293f9fb197323b60bf71,f1d10465b5d9be4e1ba1a2a8717a80c166e4971e3351a1f2866c48943e61d137
R6,140,gcb,complete_connected_relation_graph,180000,2820000,3000000,440069.9033088189,1317.665782,3e57fef14783e6fb3b9b0654e990060bc395395f882bbe76e60fc494ec22eafa,89b1e58331ab1f03975854cf3c209546670d2a4007361bf61d55bb49402d0f9a
A1,140,ctp,complete_disconnected_relation_cover,180000,2820000,3000000,77712.5006233052,1656.406393,1e3bb82bf7ca85088d82d99c5a8ec4b347a1c0036d29220bdf7528937905c549,2f5c7a9109bf6e5fe61aa7c7741bbdf38530df91dc928f5592e1fc5252eaba5c
A2,140,gcb,complete_connected_relation_graph,180000,2820000,3000000,79328.42739656832,1195.998746,fbefaf0b2896826d57260b1b4f90b8f0bb24e7fe9f4f9997c8d05b1f3a8a5b9e,12c265aa27feb3983bd2ad32e150e9c2c7fe5a87d938846443cbcc62f970ebdc
A3,140,gcb,complete_connected_relation_graph,180000,2820000,3000000,78727.78267671385,1204.646932,38b3850ab7351647c812a2e0d8c14783e99ba7a1459261891e75b37aca5688f4,af9ec5e5e243af51148c984d5da73575a5cfc522373a63895daa3828ec22f6df
A4,140,gcb,complete_connected_relation_graph,180000,2820000,3000000,78565.43629928476,1257.194382,aa3002cb82263ac311da16887e33c018d3feb7ea6e9e79186a431fdb4e791b16,223a65517b0d0cea353c5b007cce8b736376c7f6d1043096bf07e182b208a44a
A5,140,gcb,complete_connected_relation_graph,180000,2820000,3000000,78629.36438827307,1295.977331,bac31d55888b4711eb143eacfca6daec871fc2f9a820a139661bc933064ba3ce,8e4bf19ed6ee2a8c4975d413568ee8dabdb31baffc1bb9888eff8c6971f376ad
A6,140,ctp,complete_disconnected_relation_cover,180000,2820000,3000000,79119.31409989994,2164.621961,3c2c0a0304426d7e57d9b16c7e4bc57a4d7ff0033925e0bbe5ae3f8259fe0ee9,f3ac7c3db39ce5d610b1f66f6d5718be1393e87bd79f57e1f431a9aa76869100
E1,141,smp,complete_zero_relation_blocks,180000,2820000,3000000,648202.4652046427,1260.944923,3ee7d838bfba16fca44fb4d7c0206e3a3d2b33b224a1b3d5965009cc44942e1b,601fa7272b111cde4f5b8f1d2b545aea6fc8a155a3c0f2fe354535d3f6a56b54
E2,141,gcb,complete_connected_relation_graph,180000,2820000,3000000,4049949.3157597375,1232.108469,936441dffb76c775abc7cac8f07da2998328c487448690a590e1096774e261f3,c8b1ae9afedf9afb255aad88f2bd3c91a711fe12168c6ede5cd15a430e354eeb
E3,141,gcb,complete_connected_relation_graph,180000,2820000,3000000,24622833.0562347,1260.351102,604356ce21380727d08eccde2802bea501e4fbe17ad95887f551a5c16bbc7a67,5a43a147f8ad1bb16edeb108e1a7ed3d24d399f08ffa4dc4ac3957a0b051a5bb
E4,141,gcb,complete_connected_relation_graph,180000,2820000,3000000,82120928.8523542,1254.621056,35fec072cf9abdc7ceff84e63ba7887954d2e163f8929fa8ce1d438895604c89,cae7348badc350d03661ad1b19414c450663cc592e3bf2e0d0fd116e90f693f0
E5,141,gcb,complete_connected_relation_graph,180000,2820000,3000000,129069929.75291546,1249.932851,15cbfa8f5176f5bd579974c5d9a6895c0b88afd7a134fea90ae5ebd2c7893ce1,63777263dfaee81fd6a8113fdb6d50fe751aa4e59ef255400c3656c2409320ea
E6,141,gcb,complete_connected_relation_graph,180000,2820000,3000000,91271643.92710145,1270.513101,522030232ccfd7b02711f5a89284bd2067f5365938c596e19e962f3436d29d39,4f0cc00f34066f3bfca3a8abb609c61cbf9e6a461676b36cc2894a8a0cd59f3d
S1,141,smp,complete_zero_relation_blocks,180000,2820000,3000000,2.202074157229465e-08,1179.449945,4d28ac1fd2bc370ab4882fe4dced65a851ab16165ef3fa19c0a2e67f09b4adf2,dacae767f44f1a6f36758646fec008e8548b4bd78ec930b4e710a29137e47e3c
S2,141,gcb,complete_connected_relation_graph,180000,2820000,3000000,66552.70528724714,1151.057336,d68de86549e875601c7b92cf248845a344cde8714a0cc09f2037b94d84787630,dd26c6db2ec48babf2106c1571e1e0602ff1491b122ceb0c152db4cd428d55bc
S3,141,gcb,complete_connected_relation_graph,180000,2820000,3000000,34679.79161508348,1150.408441,9958bb1a8f4013f03d023a9e91ac549c2bbbaaba049e3331e04f8348afe9620f,74900e0e8b4c0e55cee7a750d4532c94f0b478970317e40afd22adcab61a7dee
S4,141,gcb,complete_connected_relation_graph,180000,2820000,3000000,82461.95051378118,1119.15442,380c16b0e49229b39388d1e11c1ca3c4e933764051bff91b1e8697cf8fef901b,540d1b3d413b1a98bee2d097f2446c9e76611f0a03867541e5a2aaa4ef3949df
S5,141,gcb,complete_connected_relation_graph,180000,2820000,3000000,31760.44885724745,1127.15922,fbcf47104c1a82afdc35ecd0e0b1ea43344a70ac7e68142fbb55e784b7f5c5f2,1bb592ff2891728a6466ca9fdb03df84b090ed6933eb5cb1e988903eb762be86
S6,141,gcb,complete_connected_relation_graph,180000,2820000,3000000,48653.688895694584,1115.374565,a89448650eaf908622fd90a5f5507529ac331406b271eead2998c48056fb3f6a,4527fa96fdb5e5f054d669edee5fbecd06cc329255f0b033f50f007c122e3a92
R1,141,smp,complete_zero_relation_blocks,180000,2820000,3000000,166587.30997843944,1037.767634,e5f3acb4479aa93458d29bcc8ab9e8c60f8c4168ea017af8ca724c2abb9b0b2a,3ffc94a301ee3d72c32037cdb39fa1b49d6204fe6d5b34b4e177290117346839
R2,141,gcb,complete_connected_relation_graph,180000,2820000,3000000,192964.64638829473,1043.794399,91f9f1911d559f8e507b2f2b4171842e7c38dfbf3d4e95f9bc18aa08f35f3e5f,5edcfb0a87c1646fbc4f9e6835e72c00987976795c8e57a7a4a29f3559aff8a9
R3,141,gcb,complete_connected_relation_graph,180000,2820000,3000000,336599.90520323353,1032.49855,3d6e1bd0ee11d7543df7b9ae88a09ae6396b72dbbed684273923b1dd43ac84b8,163b358c589957839717a8e9e459fa77a998c9badb9374b10859b681f51eb1d7
R4,141,gcb,complete_connected_relation_graph,180000,2820000,3000000,427815.2391163982,955.906633,c3fc3b32664b0ca81b0c1ba400021a67f440b9ea4ef429434cd95f479374d5bd,64241fa1749f20c383ec05cd28708c6d00e0ec56e2ee1de3ba27b60fc9a8fc66
R5,141,gcb,complete_connected_relation_graph,180000,2820000,3000000,326600.32104237744,891.098617,1a5bc4151a3ba621682408ca82c10889a29bd7bf2e394ecdb23ccd72cba690a2,a88b3f472b61cc4bd11122dfd918ba92f302e06bafcae75371a77e5e5d47275e
R6,141,gcb,complete_connected_relation_graph,180000,2820000,3000000,373348.7416577107,908.233553,fe24484095e72b9ce329e6fd6ecd2d50ca5a1df042981cf7ccf2bb69ef1f11ac,7afd35a9ba2a687477d7a126c613005f24a4c4ad8decd3cee523ca3a4cd39a97
A1,141,ctp,complete_disconnected_relation_cover,180000,2820000,3000000,77687.13033668211,1095.900481,cc75855c57659e946429db96293f46eb59643ddb9c738bcfc8c585b0e8a8cb15,1146d71f9a3c301bec43df813f7c320398d8f6fb3f4712e4bacae03b3d5d2a3a
A2,141,gcb,complete_connected_relation_graph,180000,2820000,3000000,78849.64769996685,862.07727,1629889d76523859f462197320f4503bc85da7bea33b24297efeb48503fa7d00,8bb2fc3c677f610a3e493ad4747cb42d3d26e9eee2de6237dacccd4b8cec01eb
A3,141,gcb,complete_connected_relation_graph,180000,2820000,3000000,78844.1842478849,860.182566,2c90658b6e650612e8e3a652569c88a68ba5f8d3bc81fdf353605ab63e05b65d,4df693f1b23a220a37a412ae95fc7bbd4b2a99cc44627e79f6deb6b3542c46d0
A4,141,ctp,complete_disconnected_relation_cover,180000,2820000,3000000,78352.0800009846,1163.814083,bf65647f21e077df608e65b166a8dce37835645d9f8ed84c6fc6a3b190a63729,4de37097ef204fd903b112945a9379c92830e1cb949a965c9a5179c2efe4580a
A5,141,gcb,complete_connected_relation_graph,180000,2820000,3000000,78555.24757895494,839.02596,11e387bb340a512316a23b16339bd60556900ca1c88a4141d4f2285a39a10c55,7c30f0b26d3e39fa51d132b2bc15abcebe85e704e3a7cf9bbe1600695891a505
A6,141,gcb,complete_connected_relation_graph,180000,2820000,3000000,78904.65298065223,832.082807,394a27a5d9e25f6012e4918bdc33bb0b61156650611ff042a91be375f68c8eaf,e175aac4255d5641816571dfa1d4211bbdc931417d58d908747c5ba8123bb0c8
